pathway	pval	padj	ES	NES	nMoreExtreme	size
ND5_UNIPROT_A0A023J5X2_UNREVIEWED_TARGET_GENES	0.0836909871244635	0.154171697729745	0.0566921852272743	1.43095333630443	38	492
ZFP961_TARGET_GENES	0.651162790697674	0.73571012343063	0.0433788092402634	0.862900122178305	307	292
ZFP872_TARGET_GENES	0.275862068965517	0.383808095952024	-0.205750152929599	-1.12698987976926	143	21
ZFP810_TARGET_GENES	0.521335807050093	0.618618565303459	-0.0436845165493678	-0.926857055425176	280	346
ZFP935_TARGET_GENES	0.266524520255864	0.37638194673358	0.0400541013487342	1.15324878823659	124	636
ZFP493_TARGET_GENES	0.345703125	0.4533212161269	-0.0582135390677362	-1.07640408141835	176	271
ZFP335_TARGET_GENES	0.0563674321503132	0.111944930316538	0.101907608507495	1.55915532186753	26	175
ZFP534_TARGET_GENES	0.540186915887851	0.634911635735483	-0.164212343672925	-0.925270956638671	288	22
ZFP984_TARGET_GENES	0.457661290322581	0.560767417682755	0.0834731269381104	0.964527627015822	226	97
ZFP981_TARGET_GENES	0.69758064516129	0.772752652149637	0.177207113804929	0.83313988247109	345	15
DMRTB1_TARGET_GENES	0.0604288499025341	0.11800279351046	-0.0432159806077282	-1.50556382037378	30	1016
MLLT3_TARGET_GENES	0.391969407265774	0.497229734025126	-0.0333043037439999	-1.04952526003953	204	813
RTF1_TARGET_GENES	0.288381742738589	0.395945417806568	0.0623911717689588	1.13201076214894	138	239
GM14419_GM2004_TARGET_GENES	0.558095238095238	0.652097145100679	-0.0824168087736041	-0.904977148600179	292	82
GM14418_TARGET_GENES	0.381322957198444	0.486570512981754	-0.308066315957277	-1.06142907445052	195	8
GM14412_TARGET_GENES	0.710359408033827	0.781671140066063	0.0302146800521665	0.803874005522384	335	555
GM6710_GM14391_TARGET_GENES	0.407258064516129	0.512365250475587	0.219576255416434	1.03233855404061	201	15
GM14401_TARGET_GENES	0.2	0.303132161955691	0.118450578280932	1.23256588154783	97	76
GM14410_TARGET_GENES	0.197183098591549	0.300323483510212	0.231825434817297	1.25025044441522	97	20
GM14393_TARGET_GENES	0.698224852071006	0.772910047605023	-0.125699989353774	-0.809850712825063	353	30
GM14443_UNIPROT_A2ARX0_UNREVIEWED_TARGET_GENES	0.746	0.811438596491228	-0.275814805960634	-0.771799505909265	372	5
REX2_TARGET_GENES	0.356	0.462240837696335	-0.389863734162085	-1.0909372190889	177	5
