pathway	pval	padj	ES	NES	nMoreExtreme	size
GIBBONS_GENETIC_MOUSE_MODEL_LUNG_ADENOCARCINOMA_UP_IN_METASTASIS	0.0852390852390852	0.247968247968248	0.374888392857143	1.45115979094794	40	10
GIBBONS_GENETIC_MOUSE_MODEL_LUNG_ADENOCARCINOMA_DOWN_IN_METASTASIS	0.705653021442495	0.830430961254241	-0.266284135586016	-0.819498760601629	361	6
LIU_OVARIAN_CANCER_TUMORS_AND_XENOGRAFTS_KINASES_DN	0.826086956521739	0.907810669862571	0.126111591080208	0.73442574872171	398	23
HEVNER_TELENCEPHALON_CHOROID_PLEXUS_EPITHELIAL_CELLS	0.533057851239669	0.721540558963872	0.213441450503886	0.934801048583093	257	13
HEVNER_CORTEX_APICAL_AND_BASAL_INTERMEDIATE_PROGENITOR_CELLS	0.00193423597678917	0.0200308694906534	-0.32637546752687	-2.57284208822504	0	46
HEVNER_CORTEX_APICAL_INTERMEDIATE_PROGENITOR_CELLS	0.607068607068607	0.772392301804067	0.225334821428571	0.872251151510538	291	10
HEVNER_CORTEX_BASAL_INTERMEDIATE_PROGENITOR_CELLS	0.591355599214145	0.761945217740896	-0.127113105299282	-0.915667213643944	300	39
HEVNER_CORTEX_INTERNEURON_PRECURSOR_CELLS	0.295719844357977	0.523289406602914	-0.406996573432146	-1.13850212861664	151	5
HEVNER_TELENCEPHALON_VASCULAR_ENDOTHELIUM_AND_MENINGEAL_CELLS	0.0714285714285714	0.222773221438108	0.312310923252785	1.4811870287875	34	15
HEVNER_TELENCEPHALON_MENINGEAL_CELLS	0.00199203187250996	0.0200308694906534	0.480224635366762	3.24070692855866	0	30
HEVNER_TELENCEPHALON_MICROGLIA	0.826510721247563	0.907810669862571	-0.229040484539369	-0.704880119104873	423	6
HEVNER_CORTEX_NEURAL_STEM_AND_PROGENITOR_CELLS	0.360623781676413	0.586641472142132	-0.347465731590692	-1.06933796774434	184	6
HEVNER_CORTEX_NEURAL_STEM_CELLS	0.0623700623700624	0.204342869139503	0.396970663265306	1.53663830540645	29	10
HEVNER_CORTICAL_PLATE_POSTMITOTIC_NEURONS	0.891304347826087	0.94683354093758	0.0609457337575324	0.638713349550744	450	78
HEVNER_INTERMEDIATE_ZONE_AND_UP_POSTMITOTIC_NEURONS	0.149901380670611	0.350169625246548	-0.167680159174283	-1.29559295526711	75	45
HEVNER_SUBVENTRICULAR_ZONE_AND_UP_NEURON_FATE_COMMITTED_CELLS	0.705653021442495	0.830430961254241	-0.12997407082184	-0.794640007546739	361	27
HEVNER_VENTRICULAR_ZONE_AND_UP_NEURON_FATE_COMMITTED_CELLS	0.376647834274953	0.600579754857536	-0.253774289172519	-1.02904552074503	199	11
HEVNER_CORTICAL_PLATE_POSTMITOTIC_PROJECTION_NEURONS	0.832	0.911906598309212	-0.0652171587505349	-0.71699102863695	415	90
HEVNER_INTERMEDIATE_ZONE_AND_UP_POSTMITOTIC_PROJECTION_NEURONS	0.441717791411043	0.656812705751875	0.140065956888387	0.991751545798703	215	35
HEVNER_SUBVENTRICULAR_ZONE_AND_UP_PROJECTION_NEURON_FATE_COMMITTED_CELLS	0.862523540489642	0.92764962734061	-0.172352561733093	-0.698883374744866	457	11
HEVNER_VENTRICULAR_ZONE_AND_UP_PROJECTION_NEURON_FATE_COMMITTED_CELLS	0.80327868852459	0.894614712886747	0.255574149334608	0.727111129814992	391	5
HEVNER_CORTEX_RADIAL_GLIA_PROGENITORS	0.00200400801603206	0.0200308694906534	0.22440014526212	5.08402869420142	0	380
HEVNER_CORTEX_VASCULAR_ENDOTHELIAL_CELLS	0.973360655737705	0.98431623021787	0.104658535049231	0.557867682323899	474	19
HEVNER_CORTEX_COMMITTED_TO_CALLOSAL_PROJECTION_NEURON_FATE	0.246938775510204	0.470785382852718	0.247239280112715	1.17257382769576	120	15
HEVNER_CORTEX_COMMITTED_TO_CORTICOTHALAMIC_PROJECTION_NEURON_FATE	0.271762208067941	0.498301819502911	0.284417965833895	1.14475360109963	127	11
HEVNER_CORTEX_COMMITTED_TO_SUBCEREBRAL_PROJECTION_NEURON_FATE	0.0214424951267057	0.0987961905640718	-0.563622356816491	-1.73456755822873	10	6
HEVNER_CORTEX_G1_S_PHASE	0.225409836065574	0.44889801964977	0.430950673360427	1.22605917624079	109	5
HEVNER_CORTEX_PROLIFERATING_CELLS	0.00199203187250996	0.0200308694906534	0.546054752973102	3.32962180463401	0	25
HEVNER_CORTEX_QUIESCENCE	0.0350877192982456	0.137065070703515	-0.44586156503255	-1.64961597297439	17	9
HEVNER_CORTEX_S_PHASE	0.0265848670756646	0.112708256785395	0.577993836999256	1.76491803894523	12	6
HEVNER_CORTEX_CAUDAL_CORTICAL_PLATE	0.169851380042463	0.3779396526154	0.3169388213636	1.27564676169629	79	11
HEVNER_CORTEX_CAUDAL_INTERMEDIATE_ZONE	0.116803278688525	0.30350662849432	0.48254044146944	1.37283260647347	56	5
HEVNER_CORTEX_CAUDAL_SUBVENTRICULAR_ZONE	0.92	0.960285969615728	0.104473671284016	0.649467868360918	459	26
HEVNER_CORTEX_CAUDAL_VENTRICULAR_ZONE	0.875255623721881	0.936604245811758	0.0968539248913081	0.685784268079993	427	35
HEVNER_CORTEX_CORTICAL_HEM	0.36127744510978	0.586887421263176	0.305336362187151	1.07087272318118	180	8
